key,source,target
ST_GameMessage/TeamSeq_CreateTeam_AutoInviteConfirm,"メンバーの自動勧誘設定をONにしますか？
※チーム管理画面で設定の変更を行えます
","Включить автоматическое приглашение участников?
※Изменение настроек можно выполнить на экране управления командой
"
ST_GameMessage/TeamSeq_TeamManage_AutoInviteConfirm_Title,<Middle>チーム勧誘設定を変更しますか？</>,<Middle>Изменить настройки приглашения в команду?</>
ST_GameMessage/TeamSeq_TeamManage_AutoInviteConfirm_Current,<small>現在の設定</>,<small>Текущие настройки</>
ST_GameMessage/TeamSeq_TeamManage_AutoInviteConfirm_DNumber,D番号入力のみ,Только ввод D-номера
ST_GameMessage/TeamSeq_TeamManage_AutoInviteConfirm_AutoInvite,自動勧誘を行う,Выполнять автоматическое приглашение
ST_GameMessage/TeamSeq_TeamRecruit_Title,あなたを勧誘しているチームがあります,"Есть команда, которая приглашает вас"
ST_GameMessage/TeamSeq_TeamRecruit_CursorText_Join,このチームに加入！,Вступить в эту команду!
ST_GameMessage/TeamSeq_TeamRecruit_CursorText_Back,チームメニューに戻る,Вернуться в меню команды
ST_GameMessage/TeamSeq_TeamRecruit_FocusIcon_StartMenu,"チーム勧誘が来ています！
チームメニューから確認しよう！","Пришло приглашение в команду!
Проверьте в меню команды!"
ST_GameMessage/TeamSeq_TeamRecruit_FocusIcon_TeamMenu,チーム勧誘が来ています！,Пришло приглашение в команду!
ST_GameMessage/TeamSeq_TeamManage_AutoInviteConfirm_ButtonText,勧誘設定を変更する,Изменить настройки приглашения
ST_GameMessage/TeamSeq_Common_SeqName_Recruit,チーム勧誘モード,Режим приглашения в команду
ST_GameMessage/TeamSeq_TeamManage_InviteOptionChanged,勧誘設定を変更しました,Настройки приглашения изменены
ST_GameMessage/Continue_SelectPlayStamp_ConvertNotice,"<Yellow>{EventName}</>を
集めていたそこのドライバー！ 
このスタンプではその進捗が反映されるぞ！","Водитель, который собирал
<Yellow>{EventName}</>!
В этой марке отражён ваш прогресс!"
ST_GameMessage/PlayStamp_ConvertNotice_1,"<Yellow38pt>{EventName}</>で
未獲得のアイテムまでスキップ！","Пропустить до неполученных предметов
в <Yellow38pt>{EventName}</>!"
ST_GameMessage/PlayStamp_ConvertNotice_2,<Yellow100pt>{StampNum}</>マス目からスタート！,Начать с <Yellow100pt>{StampNum}</> клетки!
ST_GameMessage/TeamSeq_TeamManage_AutoInviteConfig_Caution,※自動勧誘を行う設定の場合、公式WEBでD番号が公開される場合があります,※При настройке автоматического приглашения D-номер может быть опубликован на официальном сайте
ST_GameMessage/TeamSeq_TeamManage_TeamDetail_TeamName,チーム名,Название команды
ST_GameMessage/TeamSeq_TeamManage_TeamDetail_Store,所属店舗,Магазин
ST_GameMessage/TeamSeq_TeamManage_TeamDetail_CurrentSetting,現在の設定,Текущие настройки
ST_GameMessage/SpecialMode_ClassSelect,VSを選択してください,"Пожалуйста, выберите VS"
ST_GameMessage/SpecialMode_RaceSelect,レースを選択してください,"Пожалуйста, выберите гонку"
ST_GameMessage/TeamSeq_Common_SeqDetail_Recruit,チーム勧誘情報を確認します,"Проверить информацию о приглашении в команду"
ST_GameMessage/TeamSeq_TeamRecruit_Error,"チームに加入できませんでした
チームメニュー画面に遷移します","Не удалось вступить в команду
Переход к экрану меню команды"
ST_GameMessage/BGMCUSTOMIZE_Favorite BGM,お気に入りBGM設定,Настройка избранной фоновой музыки
ST_GameMessage/BGMCUSTOMIZE_Playlist,プレイリスト設定,Настройка плейлиста
ST_GameMessage/BGMCUSTOMIZE_Change favorite setting,"プレイリストの変更により
お気に入りBGMの設定が変更されました","Из-за изменения плейлиста
настройки избранной фоновой музыки изменены"
ST_GameMessage/BGMCUSTOMIZE_Minimum Number Setting,"レース用BGMが1つも設定されていません
おまかせとNo BGMのみが選択可能となります","Не установлена ни одна фоновая музыка для гонок
Доступны только автовыбор и отсутствие фоновой музыки"
ST_GameMessage/BGMCUSTOMIZE_explanatory note,チェックを入れて自分だけのプレイリストを作ろう！,"Поставьте галочки и создайте свой собственный плейлист!"
ST_GameMessage/BGMCUSTOMIZE_UseArrowKey,この画面ではハンドルを使用できません。<Yellow>方向キー</>で操作可能です,"На этом экране нельзя использовать руль. Управление возможно с помощью <Yellow>клавиш направления</>."
ST_GameMessage/TeamCustomize_UnlockDialog,"チームトークンを使用してアンロックします
よろしいですか？","Использовать командный токен для разблокировки
Согласны?"
ST_GameMessage/TeamCustomize_teamtokenshortage,チームトークンが不足しています,Недостаточно командных токенов
ST_GameMessage/SelName_AreYouSure_Timeout,"こちらのドライバー名でよろしいですか？
<RedSmall>※次シーズンまで変更できませんので、ご注意ください</>
<RedSmall>※いいえを押した場合、ドライバー名変更処理を行わずにプレイヤーカスタマイズに遷移します</>","Подходит ли это имя водителя?
<RedSmall>※Обратите внимание, что изменить его можно будет только в следующем сезоне</>
<RedSmall>※При нажатии «нет» произойдёт переход к настройке игрока без изменения имени водителя</>"
ST_GameMessage/SelName_ProhibitedWords_Timeout,"禁止ワードが入力されているため
こちらのドライバー名は使用できません
プレイヤーカスタマイズに遷移します","Введено запрещённое слово, поэтому
это имя водителя нельзя использовать
Переход к настройке игрока"
ST_GameMessage/SelName_Cancel,"ドライバー名変更を中止し
プレイヤーカスタマイズに遷移します","Отменить изменение имени водителя и
перейти к настройке игрока"
ST_GameMessage/Experience_bonus_Online,勝てば経験値ボーナス！,Победа даёт бонус к опыту!
ST_GameMessage/TeamSeq_TeamLeagueResult_SeasonChange_Slogan,トップリーグを目指せ！,Стремитесь к топ-лиге!
ST_GameMessage/TeamSeq_TeamLeagueResult_SeasonChange_Promotion_Basic,チームポイント9999以下,9999 командных очков и меньше
ST_GameMessage/TeamSeq_TeamLeagueResult_SeasonChange_Promotion_Bronze,チームポイント10000以上,10000 или более командных очков
ST_GameMessage/TeamSeq_TeamLeagueResult_SeasonChange_Promotion_Silver,チームポイント25000以上,25000 или более командных очков
ST_GameMessage/TeamSeq_TeamLeagueResult_SeasonChange_Promotion_Gold,2200位以内,В пределах 2200 места
ST_GameMessage/TeamSeq_TeamLeagueResult_SeasonChange_Promotion_Platinum,700位以内,В пределах 700 места
ST_GameMessage/TeamSeq_TeamLeagueResult_SeasonChange_Promotion_Master,200位以内,В пределах 200 места
ST_GameMessage/TeamLeagueBonusType_SameLeague,同リーグマッチ！,Матч той же лиги!
ST_GameMessage/TeamLeagueBonusType_HigherLeague,上位リーグマッチ！,Матч высшей лиги!
ST_GameMessage/TeamLeagueBonusType_SummitLeague,頂上チームマッチ！,Матч команды вершины!
ST_GameMessage/TeamLeagueBonusType_StrongLeague,強豪チームマッチ！,Матч сильной команды!
ST_GameMessage/TeamLeagueBonusType_PointUpText,勝利でチームポイント獲得量UP！！,Победа увеличивает получение командных очков!!
ST_GameMessage/ResultArticle_TheoryMode_SameLeague_DefeatBonus,同リーグチーム勝利ボーナス,Бонус за победу над командой той же лиги
ST_GameMessage/ResultArticle_TheoryMode_HigherLeague_DefeatBonus,上位リーグチーム勝利ボーナス,Бонус за победу над командой высшей лиги
ST_GameMessage/ResultArticle_OnlineMode_HigherRank_DefeatBonus,格上撃破ボーナス,Бонус за победу над более сильным противником
ST_GameMessage/ResultArticle_OnlineMode_Pride_DefeatBonus,PRIDE撃破ボーナス,Бонус за победу над PRIDE
ST_GameMessage/Update_ProhibitedWords,"禁止ワードが更新されたため
設定していたドライバー名は使用できません
プレイヤーカスタマイズから再設定を行ってください","Запрещённые слова обновлены, поэтому
установленное имя водителя нельзя использовать
Пожалуйста, выполните повторную настройку в настройке игрока"
ST_GameMessage/Result_TrialRankingEvent_BestTime,ベストタイム,Лучшее время
ST_GameMessage/Result_TrialRankingEvent_Ranking,ランキング,Рейтинг
ST_GameMessage/Result_TrialRankingEvent_Regulation,対象車種,Целевой тип автомобиля
ST_GameMessage/CourseSelect_TrialRankingEvent_SwitchingPoint,ランキング表示に切替,Переключить на отображение рейтинга
ST_GameMessage/CourseSelect_TrialRankingEvent_SwitchingPoint2,報酬表示に切替,Переключить на отображение наград
ST_GameMessage/CourseSelect_TrialRankingEvent_BestTime,ベストタイム,Лучшее время
ST_GameMessage/CourseSelect_TrialRankingEvent_Ranking,ランキング,Рейтинг
ST_GameMessage/CourseSelect_TrialRankingEvent_Regulation,対象車種,Целевой тип автомобиля
ST_GameMessage/Guestplay_SelPlaystyle,プレイスタイルを選択してください,"Пожалуйста, выберите стиль игры"
ST_GameMessage/PlayStamp_EarnedStamps,スタンプ<PanelNum>{Num}</><PanelText>個</>,Марки <PanelNum>{Num}</><PanelText>шт.</>
ST_GameMessage/CourseSelect_Alena_NextPrize,獲得まで,До получения
ST_GameMessage/CourseSelect_Alena_Totalpoints2,獲得ポイント,Полученные очки
ST_GameMessage/CourseSelect_Alena_SwitchingPoint,獲得ポイント表示に切替,Переключить на отображение полученных очков
ST_GameMessage/CourseSelect_Alena_SwitchingPoint2,ランキング表示に切替,Переключить на отображение рейтинга
ST_GameMessage/CourseSelect_Alena_SwitchingPoint3,報酬表示に切替,Переключить на отображение наград
ST_GameMessage/CourseSelect_Alena_EarnedPrize,獲得報酬,Полученная награда
ST_GameMessage/CourseSelect_Alena_Totalpoints,累計ポイント,Накопленные очки
ST_GameMessage/CourseSelect_Alena_Ranking,ランキング,Рейтинг
ST_GameMessage/Result_Alena_Point,獲得ポイント,Полученные очки
ST_GameMessage/Result_Alena_Totalpoints,累計ポイント,Накопленные очки
ST_GameMessage/Result_Alena_Ranking,ランキング,Рейтинг
ST_GameMessage/Result_Alena_Status,進捗,Прогресс
ST_GameMessage/Result_Alena_EarnedPrize,獲得報酬,Полученная награда
ST_GameMessage/Result_Alena_Reward,ランキング報酬,Награда за рейтинг
ST_GameMessage/Result_Alena_RankingUpdate,ランキング更新中！,Обновление рейтинга!
ST_GameMessage/Result_TrialRankingEvent_NoRecord,"ランキング開催中！
詳しくは公式サイトへ","Идёт рейтинговое соревнование! 
Подробности на официальном сайте"
ST_GameMessage/CourseSelect_TrialRankingEvent_information,ランキング情報,Информация о рейтинге
